deflag,g1_15_AQ,g1_25_AQ,g2_38_CL,g2_37_CL,g4_61_LF,g4_68_LF,g5_86_PE,g5_99_PE
0,NA,0.853686618,NA,0.066856014,NA,NA,NA,NA
0,NA,NA,NA,0.050140438,NA,0.40073033,1.04176481,0.076358054
0,3.57288168,0.131139689,22.58581555,0.132176135,0.770454026,0.022583612,1.022227427,0.084444752
0,NA,NA,NA,0.160735514,0.301422029,NA,NA,0.162619809
0,3.27283452,0.235208038,17.59850266,0.04726751,0.695865813,0.07213381,1.008803008,0.064193304
0,2.367389189,0.294822899,4.644877222,0.046416142,0.743598443,0.306985376,0.982637129,0.083688873
0,1.674677144,-0.031752132,NA,NA,0.356423936,0.140673163,1.023734884,0.057215716
0,0.509461405,NA,17.12908519,0.11111539,0.687210485,NA,NA,0.069154438
0,NA,NA,NA,0.100412499,NA,0.416800617,1.024112137,0.14918347
0,6.206152205,NA,NA,0.08121244,0.905955173,NA,NA,0.215243975
0,NA,NA,NA,0.097097903,NA,0.307483179,1.014177814,0.142779321
0,NA,NA,NA,0.059547656,1.210086896,NA,NA,0.135730467
0,NA,NA,16.71921785,NA,0.550175916,NA,NA,0.083714537
1,0.95491707,NA,2.836707327,0.042125856,1.099619373,NA,NA,0.146989576
0,2.525299655,0.158358943,4.91551463,0.026955475,0.740432275,0.071706954,1.028144824,0.128948454
0,NA,NA,NA,NA,0.945016381,0.101021416,NA,0.046723072
0,-0.512789011,0.547600057,14.08371628,0.084230697,0.939070306,0.070000939,1.015474641,0.060936237
0,NA,NA,NA,NA,NA,NA,NA,NA
0,0.53961873,0.287446145,16.23655064,0.054055336,0.705547762,0.543076526,1.00367277,0.051252765
0,4.995192076,0.001352982,17.53643208,0.114537776,0.750564994,0.157171104,1.005165011,0.106601513
0,6.573625877,0.091218197,NA,NA,0.58166972,0.042048074,1.067272707,0.235709923
0,3.317651341,0.450526946,NA,NA,0.497977642,-0.000930077,1.048911687,0.243015944
0,-0.186988678,0.159610721,20.63384653,0.110104191,1.057451381,0.102565911,1.033969891,0.163553423
0,1.169671983,0.969694805,NA,NA,1.301446194,0.501913463,1.00339852,0.046349932
0,1.624558022,0.052464428,19.00593589,0.150895259,0.946175183,0.20130352,1.013270912,0.026118904
0,NA,NA,16.28305891,NA,NA,0.05427048,NA,0.114567311
0,1.160182703,0.190940715,16.18222764,0.030989204,0.795247075,0.043358426,1.041859514,0.121068419
0,0.431141361,0.283073067,14.82343008,0.042790418,0.666700007,0.357311308,1.000223362,0.07327255
0,3.317643295,0.27880528,NA,NA,0.656796113,0.238969631,1.010841412,-0.003720175
0,9.458839626,NA,NA,0.137804735,0.902846574,NA,NA,0.111986004
0,2.147407545,0.343978737,9.234570695,0.020396244,0.67505625,0.102127487,0.995550178,0.025520014
0,2.286980716,0.141845026,22.18313995,0.106203084,0.999185175,0.256282791,1.027890952,0.050602532
0,NA,NA,26.53223417,NA,1.589473284,NA,NA,0.022160188
0,-0.655410671,NA,NA,0.115483428,0.699780174,NA,NA,0.104077855
0,-0.974904763,0.750033463,20.52079367,0.037404082,0.552219657,0.287140455,0.978153046,-0.032830317
0,-1.120853039,0.398889804,20.78780936,0.047313852,0.150755797,0.661212732,0.997206467,0.065245022
0,2.865053694,0.185479411,NA,NA,1.154753772,0.352803915,1.046344341,0.120550746
0,6.716619819,0.066981288,15.30028247,0.029425824,0.63652404,0.258152633,1.004739324,0.108760608
0,NA,NA,6.691241964,NA,1.393191212,NA,NA,0.06380574
0,0.359178414,0.294301632,8.966154168,0.055301465,0.595886208,0.020694669,0.987435748,0.029006128
0,0.915941414,0.122610448,32.50170454,0.213792665,0.940771718,0.148965067,1.035219732,0.117179359
0,NA,NA,NA,0.01323057,0.774668589,NA,NA,0.091197678
0,2.698672299,NA,NA,0.025293201,1.102386336,NA,NA,0.140681272
0,1.017924258,0.083914374,27.77740805,0.109036028,0.281177908,0.064157273,1.030641847,0.006000362
0,NA,NA,NA,NA,NA,NA,NA,NA
0,2.12131973,0.166560695,8.381547545,0.125231445,1.027835386,0.126774199,1.025026475,0.129051115
0,-0.881245182,0.624444361,20.19656701,0.057553674,0.723026237,0.148419194,1.00289359,0.064777364
0,NA,NA,27.0360049,NA,0.840650317,NA,NA,0.076007309
0,2.481596647,0.569164829,5.364713687,0.09191791,0.895514739,0.370478979,0.970328212,0.076745941
0,1.85402491,0.228248517,10.75006083,0.028428234,1.037786761,0.383954661,1.015245084,0.097736909
0,0.301132756,1.70548789,5.854654828,0.012792273,0.797947977,0.397619379,1.029427436,0.062833368
0,0.314926971,0.075523034,NA,NA,NA,0.12591219,1.035714383,NA
0,0.122091493,-0.103249012,12.94759979,0.096360657,0.611237058,0.354228054,1.000687441,0.109219641
0,0.808719461,0.214875334,NA,NA,NA,-0.018769246,0.999741773,NA
0,NA,NA,7.612438705,NA,1.265423594,NA,NA,0.055503002
0,NA,NA,23.3367037,0.140963805,NA,NA,1.032472469,0.195378596
0,1.785750655,0.105436422,15.41105611,0.112479815,1.270901221,0.073789423,0.961018103,-0.006543408
0,0.108097706,-0.140127862,14.3705847,0.065098875,0.640717951,0.42023403,0.977018789,-0.004393073
0,6.093171345,-0.24031864,9.041081974,0.094110844,1.446884053,0.056937907,1.030557742,0.079443927
0,3.311298062,0.03787032,32.71533357,0.023841376,0.676451951,0.167153161,1.008452394,-0.08233906
0,NA,NA,15.39646128,0.061163967,NA,NA,1.017420364,0.095191359
0,-0.148258645,0.562744363,11.28357588,0.01831468,0.194148025,0.188424161,1.004223734,0.00549602
0,0.38949886,0.510151085,7.495145217,0.108897077,1.101328003,0.079326449,0.999741743,0.062477073
0,NA,NA,NA,NA,NA,NA,NA,NA
0,3.020565186,NA,NA,0.080040627,1.342307382,NA,NA,0.026172639
0,1.750206388,0.236252525,8.506581948,-0.007958353,1.258080606,0.272751815,0.977069463,0.021319189
0,NA,NA,25.06672329,NA,0.906480435,NA,NA,0.043930495
0,NA,NA,NA,0.060102483,0.656454746,NA,NA,0.167159134
0,1.716442866,0.052424448,7.812587783,0.066080937,0.909829146,0.279033754,1.015827499,0.081424326
0,NA,NA,NA,0.020043603,NA,0.205205554,NA,NA
0,NA,NA,24.6306289,0.147596117,NA,NA,1.027780074,0.109399382
0,NA,NA,29.44420546,NA,0.378303564,NA,NA,0.051409045
0,NA,NA,NA,0.062838801,NA,0.119927022,NA,0.017800066
0,2.892643542,0.283696002,NA,NA,NA,0.476734123,1.029418123,NA
0,2.213170302,0.097080792,7.971857709,0.038803994,1.203959464,0.087026494,1.015272953,0.084775813
0,NA,NA,15.48001181,NA,0.74042457,NA,NA,-0.050017739
0,NA,NA,28.1001198,NA,1.025087599,NA,NA,-0.100022975
0,NA,NA,NA,0.084746624,0.972918188,NA,NA,0.061202367
0,NA,NA,NA,NA,NA,NA,NA,NA
0,1.819516063,0.125508935,29.27601042,0.081984005,0.872061514,0.227650732,1.007124913,-0.010977447
0,NA,0.230219602,15.73926592,NA,0.592670203,NA,NA,NA
0,3.755423267,0.119123606,NA,NA,0.960844601,0.531108467,1.034304779,0.120649111
0,4.599780202,NA,NA,0.070127234,1.14059948,NA,NA,0.098251447
0,3.196230013,0.059282981,16.42836763,-0.0136308,0.646033983,0.20026462,1.029467991,0.035834148
0,NA,NA,NA,0.059441512,0.7601392,NA,NA,0.009880888
0,8.26442457,-0.122470005,NA,NA,1.460674701,-0.045125356,1.035170447,0.117044921
0,NA,NA,NA,0.05906811,NA,0.006565314,NA,NA
1,NA,NA,NA,0.016446751,NA,0.308183849,0.995187924,-0.033571262
0,NA,NA,NA,NA,0.348502469,0.331723225,NA,0.137528033
0,2.138637076,-0.086036701,37.72691197,0.088808484,0.978430346,0.532345496,1.026122449,-0.018745326
0,3.233224689,0.100460278,15.97869909,0.060038938,0.533002481,0.069209643,1.02713715,0.209111031
0,NA,NA,24.67375974,0.110060536,NA,NA,0.984260043,-0.000848777
0,-0.136945264,0.651915354,14.82035493,0.051667855,0.754223672,0.46123181,1.002138767,0.040091963
0,NA,NA,NA,NA,0.50340069,0.421373736,NA,0.113039885
0,NA,NA,6.593173518,NA,0.640043892,NA,NA,0.052942925
0,4.306526896,0.061251264,4.046444419,0.086131217,0.979360756,0.111554504,1.029907787,0.211761918
0,-0.887811272,0.323352725,9.881127421,0.002275382,0.785657064,0.367734425,0.999715228,0.036719302
0,4.786729039,NA,NA,0.085914193,0.894634528,NA,NA,-0.027253066
1,2.822761719,NA,NA,0.071665481,0.311497867,NA,NA,0.018247423
0,0.621165301,NA,NA,-0.011580409,0.467917974,NA,NA,0.044970534
0,NA,NA,NA,0.166914729,NA,0.559229163,0.995778889,0.093889154
0,2.942987979,NA,9.47468115,0.079780387,1.293313824,NA,NA,0.079146181
0,2.484124997,0.030427235,NA,NA,0.639235803,0.243645205,1.017505526,0.091822048
0,NA,0.222216263,NA,0.129621129,NA,NA,NA,NA
0,2.671431624,0.065647464,NA,NA,0.725121441,0.164640831,1.022987649,0.015806369
0,NA,NA,24.56419584,NA,0.978825309,NA,NA,0.027614826
0,0.929476479,0.145040764,36.25047423,0.139236316,0.592990406,0.472872005,1.031808662,0.178530255
0,-1.389162679,0.139688414,14.2224373,0.015162841,0.824552033,0.420904586,0.997896925,0.004800422
0,NA,NA,13.35517731,NA,0.864710041,NA,NA,-0.006755235
0,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,NA,0.055800834,0.653063945,NA,NA,0.073007356
0,NA,NA,22.4747479,NA,0.814607073,NA,NA,0.042626615
0,NA,NA,14.72613661,NA,0.216519895,NA,NA,0.054501416
0,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,17.68963305,NA,0.375337786,NA,NA,0.228798184
0,NA,NA,NA,0.097576946,1.936681036,NA,NA,-0.001319968
0,NA,NA,NA,0.073530201,NA,0.355305158,NA,0.037215144
0,-0.842632542,0.563287695,5.705620552,0.035493678,0.617369898,0.384398191,1.044122117,0.163693065
0,2.21413737,0.706698002,14.45761042,0.024567477,1.013328488,0.095984372,1.03958997,0.172509883
0,NA,NA,NA,NA,0.085066872,0.251254434,NA,-0.000689085
0,NA,NA,NA,NA,NA,NA,NA,NA
0,4.37818251,NA,NA,0.168425542,1.032750959,NA,NA,0.119672685
0,NA,NA,NA,NA,1.285482546,0.174767875,NA,0.140774331
0,2.939084285,NA,12.61040278,0.080321426,0.610072611,NA,NA,0.066936447
0,5.292859972,0.16412426,18.53744691,0.016678336,0.42238055,-0.087346431,1.020209498,-0.085121358
0,3.785526552,0.196227758,NA,NA,0.591232678,0.091015376,1.039167341,0.112035452
0,NA,NA,NA,NA,NA,NA,NA,NA
0,2.341996321,0.140554099,21.50585454,0.057992771,0.691024018,0.563733404,1.019869576,0.085207307
0,3.551398061,0.030757734,8.262144985,0.052562949,0.827537956,0.02511896,1.001332442,0.01697285
0,NA,0.508777218,NA,0.07079898,NA,NA,NA,NA
0,NA,NA,NA,NA,NA,NA,NA,NA
1,3.953057913,NA,NA,0.066406312,1.928191591,NA,NA,0.069094455
0,NA,NA,NA,NA,NA,NA,NA,NA
0,0.639167838,0.165626659,24.76822792,0.022562201,0.78742116,0.344432059,1.027179501,0.077503797
0,NA,NA,NA,0.01753883,NA,0.097000871,1.047072784,0.151715903
0,-1.444946847,0.075336188,24.63002835,0.106498969,0.588158979,0.558440435,1.037656303,0.123412454
0,2.817067354,0.187816454,7.640126199,0.052299083,0.745603201,0.168703636,1.000327531,0.017081232
0,NA,NA,29.90797577,0.208133803,NA,NA,1.047707524,0.184842764
0,NA,NA,NA,0.096452903,0.675485139,NA,NA,0.016999981
0,NA,NA,NA,0.064862207,0.854978846,NA,NA,0.144089314
0,7.574927923,0.034518351,3.837440232,0.0556042,1.06918631,-0.00078368,1.034585037,0.225573108
0,-0.536687792,1.990892956,12.3195204,0.085181077,0.709570783,0.45790092,1.004622179,-0.024752903
0,8.000959134,0.045110388,30.28399579,0.032887952,0.980370191,-0.001502654,1.047994946,0.138020748
0,1.572626065,0.035933294,NA,NA,NA,0.583931926,1.014640772,NA
0,3.433176968,0.348589374,1.306338756,0.058455812,0.493529649,0.322137753,1.033909383,0.324707285
0,NA,NA,NA,0.099304216,NA,0.478478727,NA,NA
0,1.521973334,0.517388095,NA,NA,0.955008761,0.140586339,1.010525795,0.093346989
0,NA,NA,12.67657788,NA,0.74094712,NA,NA,0.085553928
0,NA,NA,NA,NA,0.742819976,0.190925712,NA,0.170551318
0,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,NA,0.11473741,1.074306335,NA,NA,0.000571682
0,1.946314939,0.292687588,20.36308908,0.058252103,1.218062002,0.291755902,0.979105548,0.064339259
0,2.59861132,NA,NA,0.133290598,0.368624243,NA,NA,0.081622372
0,NA,NA,NA,NA,NA,NA,NA,NA
0,0.537131256,0.44862467,10.39170854,0.084576556,1.256861634,0.444813607,1.026143711,0.455933058
0,9.88432779,0.138632078,20.61634796,0.075046229,0.912711231,0.274718898,1.023344887,0.209761762
0,0.258086653,NA,NA,0.087596275,0.208744581,NA,NA,0.032918671
0,-0.688604906,0.301896842,25.99858896,0.032625745,0.036982768,0.140109454,1.013063926,0.040033858
0,1.401709025,0.499044305,14.54449023,0.027403455,0.935135256,0.1465837,0.980151083,0.050769883
0,1.243180368,-0.041213369,16.02412079,0.13337335,1.506014605,-0.070836885,1.041359178,0.294320197
0,NA,NA,25.55758374,NA,0.81651351,NA,NA,0.015980342
0,1.678563087,-0.294729924,19.92993428,0.097043897,0.713367993,0.291576204,0.990440102,0.067332318
0,4.360298923,NA,7.400907419,0.057676998,NA,NA,NA,NA
0,0.757681313,0.338211846,9.817022928,0.086010899,0.587363244,0.083002442,1.003304334,0.042217872
0,NA,NA,NA,NA,NA,NA,NA,NA
0,3.510852967,0.380337224,11.52012934,0.059326393,0.811325429,-0.114468662,0.997111496,0.112669227
0,-0.137087485,NA,NA,0.028800612,1.204707286,NA,NA,0.016775808
0,-0.264558916,0.91847986,16.46385983,0.067881691,0.990746957,-0.049437564,0.97038916,0.103618593
0,3.046938349,0.563813875,20.29886986,0.11454992,NA,-0.081633678,NA,NA
0,NA,NA,19.86784164,NA,0.968469652,NA,NA,0.090111055
0,1.778124886,0.077320469,NA,NA,0.959001523,0.033611195,1.035200369,0.083597836
0,3.443361872,0.260230263,22.39420314,0.160131675,0.429508167,0.115214225,1.019802755,0.061783864
0,1.446546638,NA,NA,0.048126024,0.866475736,NA,NA,0.033088192
0,6.815227553,NA,19.66095174,0.044222879,0.814151805,NA,NA,0.076703567
0,NA,NA,NA,NA,NA,NA,NA,NA
0,2.464487568,-0.030595839,5.403753503,0.006813918,0.886975713,0.079794837,1.048802788,0.20171643
0,5.21704473,NA,14.62619242,0.114806698,0.90451212,NA,NA,0.112768594
0,0.477840221,0.561173975,18.32592064,0.087264414,1.01351938,0.275241258,0.986996751,-0.021595979
0,6.426461722,-0.195776947,NA,NA,0.705925071,0.548731867,1.032118388,0.170582127
0,2.852554724,-0.079987719,14.68457357,0.100565143,0.62603339,-0.038308465,1.004457391,0.124642781
0,NA,0.049834026,NA,0.189750644,NA,NA,NA,NA
0,NA,NA,NA,NA,NA,NA,NA,NA
0,2.547442081,0.073450693,34.97045711,0.146586667,0.78921457,0.223332427,1.05202535,0.102447616
0,1.782512851,-0.061529213,NA,NA,NA,0.037839623,0.983893752,NA
0,NA,NA,NA,NA,0.951511617,0.062836119,NA,0.012968547
0,3.201198056,0.138067612,NA,NA,NA,0.337383236,1.019892635,NA
0,NA,NA,26.96045936,NA,1.153938071,NA,NA,0.023211275
0,NA,NA,NA,0.123377937,NA,0.455967575,NA,NA
0,0.526276106,0.016134453,12.72703314,0.112968307,0.855868362,0.127801569,0.998960355,-0.024942454
0,8.044788577,0.109273924,18.72827995,0.141052342,0.591933198,0.206652125,1.012167117,0.036503288
0,NA,NA,32.93677281,NA,0.955224556,NA,NA,-0.001102661
0,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,24.46003182,NA,0.686402658,NA,NA,0.17315992
0,NA,NA,18.20753917,NA,0.806317764,NA,NA,0.112863001
0,-0.890177249,0.291563679,6.996815832,0.102817787,1.216454853,0.426131222,0.996208519,0.055260089
0,NA,NA,NA,NA,1.344496145,0.242381057,NA,0.081632503
0,4.136836664,0.150722908,NA,NA,0.79867527,-0.155458779,1.004379591,0.064324356
0,NA,NA,37.36796157,NA,0.572874758,NA,NA,-0.016593827
0,NA,NA,25.28773282,NA,NA,0.421711075,NA,0.052630469
0,NA,NA,NA,0.21378735,1.235437297,NA,NA,0.028200274
0,-0.600912117,0.023753452,25.20187899,0.10157868,0.3633344,-0.130358278,1.001263073,0.061878879
0,0.096287023,0.556014058,NA,NA,0.60341979,0.145700184,0.989892205,-0.000183732
0,1.01173143,0.230862713,27.11926872,0.114721839,0.374113743,0.466818302,1.029353835,0.14398901
0,NA,NA,NA,NA,0.873164423,0.479183246,NA,0.038880889
0,NA,NA,NA,0.139177005,1.022474581,NA,NA,0.05603889
0,NA,NA,15.75842062,NA,1.134799405,NA,NA,0.073315801
0,NA,NA,21.84145645,NA,0.62765011,NA,NA,0.278299258
0,-0.038849501,0.259297954,9.73854519,0.034624934,1.129728761,-0.109385518,1.008640903,0.093745629
0,0.748277299,NA,NA,0.06936475,1.110098227,NA,NA,0.164412143
0,NA,NA,NA,0.024217747,1.261902393,NA,NA,0.033983606
0,0.893090409,0.157198698,10.71544023,-0.049645357,1.035394739,0.217045296,1.015620726,0.009103088
0,NA,NA,NA,0.089608264,NA,0.85032179,0.98133355,0.019865221
0,3.758296257,0.173199927,35.69771594,0.271058192,0.43643975,0.038625337,0.991519399,0.040685422
0,NA,NA,12.4648152,NA,0.416049505,NA,NA,-0.057276499
0,NA,NA,7.025387951,NA,NA,0.296252667,NA,0.080325826
0,1.842194526,0.359464452,25.776098,0.106222602,0.547615035,0.682347921,1.00538528,0.069951859
0,8.679293568,0.003506978,7.815349304,0.050049059,0.855439522,-0.097870698,1.005061615,0.090275063
0,NA,NA,NA,NA,NA,NA,NA,NA
0,0.751065741,0.216747794,NA,NA,0.625503967,0.786645967,1.009078219,0.106294724
0,-1.588280918,0.343849318,13.06659043,0.007597427,0.65510124,0.198002152,1.000037123,0.1108844
0,3.808533796,0.03468441,NA,NA,NA,0.0306688,1.018216319,NA
0,0.519607111,0.137426287,9.628065448,0.052172298,1.074127339,0.134325913,1.02987169,0.136857091
0,4.019471244,NA,NA,0.11580457,0.44832088,NA,NA,0.073582502
0,0.924189688,0.42272485,14.09496741,0.028807313,1.178807369,0.262175597,0.981448692,0.028374441
0,1.189708991,0.336260337,24.33682415,0.172967456,0.875184453,0.273772708,1.036440741,0.149518323
0,1.893048496,0.17444209,7.40318576,0.045033074,0.359160156,0.75790152,1.027891341,-0.006948687
0,0.307652282,NA,NA,0.071273854,1.270333745,NA,NA,0.150116194
0,NA,NA,NA,0.062441802,NA,0.140307551,1.006129647,0.032341433
0,2.809932676,0.179611654,19.77215541,0.157242846,0.730025076,0.160639283,1.04378048,0.030750387
0,NA,NA,11.91152564,NA,1.546745751,NA,NA,0.006935565
0,-0.057830136,0.409409865,15.17979085,0.069489439,0.470241381,0.306332022,0.968332131,-0.041757373
0,2.164374486,0.133300063,13.23298797,0.053097232,NA,0.145110035,NA,NA
0,3.263720598,0.239806071,NA,NA,NA,-0.011070077,1.025684332,NA
0,4.237055053,0.0714465,15.49619354,0.037703651,1.493224243,0.400743787,0.9933775,0.109109976
0,1.282548636,0.358163474,NA,NA,0.748409401,0.429955956,0.990876369,0.026394342
0,2.110361041,0.278367572,5.718725144,0.087263342,1.128941666,-0.061241594,1.007614345,0.041884902
0,NA,NA,19.41163033,NA,0.657024264,NA,NA,0.1084111
0,0.319092678,NA,NA,0.062643113,0.611282603,NA,NA,0.067160034
0,6.790142224,NA,NA,0.197714161,1.146998022,NA,NA,0.320373895
0,NA,NA,14.94443949,NA,0.618914735,NA,NA,0.043361815
0,-0.763547927,0.267122691,10.4817983,0.077484607,1.366180152,0.170737412,0.993784794,0.055313657
0,NA,NA,13.89980575,0.102067729,NA,NA,1.024752495,0.113331553
0,NA,NA,NA,NA,1.386922013,-0.04741979,NA,0.098476958
0,NA,NA,17.52242876,0.08300135,NA,NA,1.004805012,0.050860988
0,NA,NA,NA,0.030685623,NA,0.378377131,1.012432056,0.051463373
0,-1.015496569,0.340444381,6.349685755,0.055940611,0.598728945,0.41506657,1.02810007,0.116729853
0,1.821934188,0.295697099,19.14448961,0.108595058,1.001811533,0.325590722,0.997463438,0.023908988
0,4.52925538,0.003315438,16.90761064,0.123570911,0.673358252,0.19121721,1.054839797,0.168631291
0,NA,NA,33.15413328,0.089961017,NA,NA,1.012703223,0.023749624
0,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,NA,0.137884238,0.517906612,NA,NA,0.104772024
0,2.703137669,0.68130182,4.408985029,0.042462295,1.089544492,0.272557871,1.01402191,0.105120855
0,NA,NA,NA,0.341872433,NA,0.078231884,1.038348103,0.045655148
0,0.171889716,0.515705018,NA,NA,NA,0.482261197,1.017915042,NA
0,1.026306197,0.300447733,20.52127336,0.075936104,1.0397987,0.135111977,0.99248299,-0.00642625
0,-0.027922534,0.97645669,7.216541429,0.039643927,0.86299738,0.222480376,1.011158123,0.014644529
0,-0.411649009,0.762354588,14.80024316,0.02871444,0.645113994,0.420670715,1.020288074,0.089103859
0,NA,NA,NA,0.050652554,NA,0.304167105,NA,NA
0,2.108079299,0.203079347,9.859026244,0.042153122,NA,0.216870403,NA,NA
0,-0.250923641,0.146398506,21.02616842,0.110398311,0.50063723,0.157167583,1.046626324,0.169164188
0,3.403169479,NA,NA,0.099380864,0.871870054,NA,NA,0.127895224
0,NA,NA,NA,0.056395843,NA,0.414696688,1.027818063,0.167186031
0,4.361674487,0.073084682,24.75054757,0.072856117,0.642824507,0.089865847,1.047783104,0.18981786
0,NA,NA,NA,NA,1.322420266,0.577291272,NA,0.072793002
0,4.756182752,-0.074946572,34.44311357,0.063241213,0.322731237,0.112502769,1.034013837,0.000784554
0,2.519617906,NA,5.280322494,0.106549729,1.488215486,NA,NA,0.10104253
0,3.105661104,0.445501353,15.48632471,0.037608493,0.959143444,0.339839979,1.027202133,0.103818665
0,0.386472905,0.062063777,24.40691813,0.071552552,0.455076691,0.136857864,0.965067754,-0.039590793
0,3.122208472,0.001118987,11.88187943,0.093442336,0.412637376,0.068481007,1.019404085,0.206352338
0,8.190923509,0.086005324,NA,NA,0.422676672,0.222716057,1.065485141,0.118842206
0,7.836593687,-0.295055031,NA,NA,0.730016747,0.313413204,1.047309803,0.46649337
0,-0.820414297,0.060080597,NA,NA,NA,0.257867844,1.013619763,NA
0,3.096137802,-0.004403048,10.94020339,0.048563829,1.154482175,0.210826769,1.008959973,0.077051478
0,1.911038156,-0.279961184,NA,NA,1.088598354,0.438546807,1.020564468,0.146043232
0,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,NA,0.055398826,NA,0.259274651,NA,NA
0,NA,NA,18.83761261,NA,0.556428685,NA,NA,0.099702097
0,1.438429329,-0.122664199,10.70000919,0.16495564,1.465485108,0.552048742,0.998547918,0.077724049
0,-1.12147552,0.321189801,20.19153243,0.067418049,0.975279118,-0.022954545,1.012027393,0.031480243
0,NA,NA,NA,0.104420439,0.834936238,NA,NA,0.027096637
0,NA,NA,6.813512706,NA,1.570670978,NA,NA,0.069466053
0,1.761836841,0.057540325,NA,NA,0.722764434,0.787357089,1.031564236,0.088775211
0,NA,NA,NA,NA,1.397463897,0.256761171,NA,0.148300165
0,NA,NA,10.85001296,NA,1.045643226,NA,NA,0.044316636
0,0.430412064,NA,NA,0.073857787,0.486761051,NA,NA,0.11138776
0,NA,NA,NA,0.020339839,NA,0.448672053,NA,NA
0,2.270426691,0.157611345,16.39845285,0.076345384,0.889878608,-0.230486471,1.000745946,0.016136026
0,NA,NA,NA,NA,1.268384474,0.273883382,NA,0.094261064
0,-1.163556837,0.555082953,3.042258937,0.025287872,1.078076005,0.425912745,1.007757421,0.103239508
0,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,NA,0.063669033,NA,0.135740329,NA,-0.035929067
1,0.73660689,0.108444985,NA,NA,1.159463803,0.239537308,1.016338454,0.056660088
0,NA,0.618577397,NA,0.069785136,NA,NA,NA,NA
0,0.23580057,0.495980653,6.057448791,0.029429164,0.953893476,0.365420191,1.057275583,0.311935498
0,NA,NA,NA,NA,NA,NA,NA,NA
0,2.170520015,0.107494031,18.16745251,0.041090494,0.864905646,-0.071330831,0.994720664,0.036852908
0,3.009865028,0.32785434,2.363857187,0.01817725,0.969520083,0.005922199,1.022532095,0.13165391
0,NA,NA,NA,0.113387469,NA,0.224171842,1.038789569,0.096566821
0,NA,NA,21.14584159,0.051162743,NA,NA,1.036408319,0.091931008
0,-0.150777664,1.172533183,15.76043086,0.04822451,0.745737268,-0.0185483,0.977135715,-0.003894802
0,0.112193722,0.298292915,13.73970778,0.026832707,0.534060416,0.210764796,0.998025569,-0.015617182
0,1.041633296,0.152687293,19.46043458,0.02668046,0.727066367,0.152200598,1.004062663,-0.031242997
0,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,NA,NA,NA,NA,NA,NA
0,2.623595239,0.126306364,31.09203139,0.105263828,0.858985277,-0.070606604,1.032683058,0.068058815
0,NA,-0.044227203,18.88159076,NA,0.773907258,NA,NA,NA
0,NA,NA,NA,NA,NA,NA,NA,NA
0,-0.189587812,0.477856502,9.186229052,0.025438364,0.222129969,-0.0282563,0.997237439,-0.048147914
0,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,10.83434295,NA,NA,0.55969316,NA,0.051179303
0,NA,NA,23.01595801,NA,0.545778209,NA,NA,0.274821804
0,NA,0.092638377,15.21344492,NA,2.002762492,NA,NA,NA
0,0.753820885,-0.125617029,NA,NA,0.529520924,0.652197586,1.011666026,0.086324942
0,3.857418437,0.239165999,19.58785325,0.129782173,0.818111019,0.032492718,1.03063037,0.07019405
0,NA,NA,NA,0.055140935,1.081084941,NA,NA,-0.039114511
0,0.760616986,0.158956863,6.631821108,0.080313155,0.971215873,0.266884891,1.009760663,-0.005250306
0,1.454149198,-0.178876805,21.31021494,0.085532888,0.501540599,0.074119789,1.018711893,0.138525605
1,NA,NA,37.68802202,NA,0.405357063,NA,NA,0.033211594
0,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,15.04671416,NA,0.661401352,NA,NA,0.11182624
0,-0.210094841,0.441903856,21.24199758,0.052771917,0.879594172,0.447150059,0.939421691,-0.027134148
0,NA,0.039878698,NA,0.011227894,NA,NA,NA,NA
0,4.954028918,NA,12.22531196,0.078786946,NA,NA,NA,NA
0,9.821452939,-0.01043921,13.42951843,0.063292752,0.215802474,0.099342821,1.024348797,0.289533668
0,6.832492921,NA,18.19247954,0.097214292,NA,NA,NA,NA
0,0.618577071,0.14312677,4.785189159,0.083527866,1.212163855,0.098268773,1.01282834,0.247613508
0,1.21585189,0.665741342,7.727489297,0.029629873,0.813431987,0.489594035,0.985940041,0.094182288
0,3.269420335,0.112736624,1.719560216,0.043014284,1.298282452,-0.047431896,1.002322954,0.059419719
0,-0.144978102,0.005003323,18.72249409,0.043217024,1.234169174,0.509076293,1.009971427,0.10778897
0,-0.455151335,NA,NA,0.058669665,0.676383954,NA,NA,-0.014327762
0,NA,NA,NA,0.041895458,1.781800603,NA,NA,0.119115487
0,1.505760564,0.060632163,19.30481702,0.08579441,0.957741259,-0.055280973,1.012790924,0.015800894
0,2.272378361,-0.074916399,10.96553287,0.063882732,1.124848232,0.06381718,0.996489312,0.132107834
0,2.853397378,-0.042526057,20.9416112,0.120371621,0.911224507,0.310103884,1.008579862,-0.007286094
